,timestamp,value,price,value_classification
461,1560384000000                                     ,63,8145.05908203125,Greed                                             
462,1560470400000                                     ,67,8227.6259765625,Greed                                             
463,1560556800000                                     ,75,8671.505859375,Greed                                             
464,1560643200000                                     ,80,8818.609375,Extreme Greed                                     
465,1560729600000                                     ,84,8978.7724609375,Extreme Greed                                     
466,1560816000000                                     ,83,9312.8681640625,Extreme Greed                                     
467,1560902400000                                     ,82,9094.021484375,Extreme Greed                                     
468,1560988800000                                     ,81,9285.9287109375,Extreme Greed                                     
469,1561075200000                                     ,84,9548.314453125,Extreme Greed                                     
470,1561161600000                                     ,83,10118.359375,Extreme Greed                                     
471,1561248000000                                     ,84,10704.921875,Extreme Greed                                     
472,1561334400000                                     ,80,10846.125,Extreme Greed                                     
473,1561420800000                                     ,87,11045.55078125,Extreme Greed                                     
474,1561507200000                                     ,95,11808.419921875,Extreme Greed                                     
475,1561593600000                                     ,92,12996.1240234375,Extreme Greed                                     
476,1561680000000                                     ,62,11178.6826171875,Greed                                             
477,1561766400000                                     ,74,12352.197265625,Greed                                             
478,1561852800000                                     ,78,11972.5556640625,Extreme Greed                                     
479,1561939200000                                     ,65,10888.09765625,Greed                                             
480,1562025600000                                     ,63,10639.0458984375,Greed                                             
481,1562112000000                                     ,79,10822.7646484375,Extreme Greed                                     
482,1562198400000                                     ,76,11975.6376953125,Extreme Greed                                     
483,1562284800000                                     ,67,11229.60546875,Greed                                             
484,1562371200000                                     ,72,10987.2490234375,Greed                                             
485,1562457600000                                     ,67,11279.4765625,Greed                                             
486,1562544000000                                     ,74,11436.4306640625,Greed                                             
487,1562630400000                                     ,84,12260.2822265625,Extreme Greed                                     
488,1562716800000                                     ,83,12544.1669921875,Extreme Greed                                     
489,1562803200000                                     ,62,12166.3984375,Greed                                             
490,1562889600000                                     ,33,11385.060546875,Fear                                              
491,1562976000000                                     ,65,11804.5625,Greed                                             
492,1563062400000                                     ,61,11418.51171875,Greed                                             
493,1563148800000                                     ,16,10285.4609375,Extreme Fear                                      
494,1563235200000                                     ,34,10911.3447265625,Fear                                              
495,1563321600000                                     ,19,9538.8271484375,Extreme Fear                                      
496,1563408000000                                     ,40,9657.302734375,Fear                                              
497,1563494400000                                     ,42,10636.1552734375,Fear                                              
498,1563580800000                                     ,34,10536.5654296875,Fear                                              
499,1563667200000                                     ,42,10774.28125,Fear                                              
500,1563753600000                                     ,42,10607.4638671875,Fear                                              
501,1563840000000                                     ,40,10343.318359375,Fear                                              
502,1563926400000                                     ,20,9936.380859375,Extreme Fear                                      
503,1564012800000                                     ,42,9799.306640625,Fear                                              
504,1564099200000                                     ,24,9878.2314453125,Extreme Fear                                      
505,1564185600000                                     ,47,9845.9990234375,Neutral                                           
506,1564272000000                                     ,16,9447.6787109375,Extreme Fear                                      
507,1564358400000                                     ,19,9534.755859375,Extreme Fear                                      
508,1564444800000                                     ,22,9510.59375,Extreme Fear                                      
509,1564531200000                                     ,31,9568.4375,Fear                                              
510,1564617600000                                     ,57,10062.99609375,Greed                                             
511,1564704000000                                     ,61,10361.3115234375,Greed                                             
512,1564790400000                                     ,61,10529.171875,Greed                                             
513,1564876800000                                     ,62,10791.2001953125,Greed                                             
514,1564963200000                                     ,64,10951.59375,Greed                                             
515,1565049600000                                     ,66,11818.525390625,Greed                                             
516,1565136000000                                     ,45,11510.1640625,Fear                                              
517,1565222400000                                     ,61,11970.6572265625,Greed                                             
518,1565308800000                                     ,60,12024.33203125,Greed                                             
519,1565395200000                                     ,59,11852.5615234375,Greed                                             
520,1565481600000                                     ,45,11327.8427734375,Fear                                              
521,1565568000000                                     ,48,11549.998046875,Neutral                                           
522,1565654400000                                     ,45,11381.2412109375,Fear                                              
523,1565740800000                                     ,11,10903.6552734375,Extreme Fear                                      
524,1565827200000                                     ,13,10016.2177734375,Extreme Fear                                      
525,1565913600000                                     ,31,10295.876953125,Fear                                              
526,1566000000000                                     ,20,10324.9931640625,Extreme Fear                                      
527,1566086400000                                     ,14,10224.21875,Extreme Fear                                      
528,1566172800000                                     ,30,10309.8720703125,Fear                                              
529,1566259200000                                     ,39,10895.9716796875,Fear                                              
530,1566345600000                                     ,11,10743.7890625,Extreme Fear                                      
531,1566432000000                                     ,5,10124.05859375,Extreme Fear                                      
532,1566518400000                                     ,33,10127.7900390625,Fear                                              
533,1566604800000                                     ,39,10385.5087890625,Fear                                              
534,1566691200000                                     ,33,10145.0126953125,Fear                                              
535,1566777600000                                     ,41,10090.0615234375,Fear                                              
536,1566864000000                                     ,30,10334.912109375,Fear                                              
537,1566950400000                                     ,32,10167.8896484375,Fear                                              
538,1567036800000                                     ,20,9753.4873046875,Extreme Fear                                      
539,1567123200000                                     ,24,9485.1416015625,Extreme Fear                                      
540,1567209600000                                     ,20,9588.9873046875,Extreme Fear                                      
541,1567296000000                                     ,24,9607.2890625,Extreme Fear                                      
542,1567382400000                                     ,28,9729.2666015625,Fear                                              
543,1567468800000                                     ,41,10323.0224609375,Fear                                              
544,1567555200000                                     ,43,10620.1650390625,Fear                                              
545,1567641600000                                     ,41,10573.515625,Fear                                              
546,1567728000000                                     ,43,10570.25,Fear                                              
547,1567814400000                                     ,39,10350.748046875,Fear                                              
548,1567900800000                                     ,43,10461.5478515625,Fear                                              
549,1567987200000                                     ,41,10404.333984375,Fear                                              
550,1568073600000                                     ,41,10321.931640625,Fear                                              
551,1568160000000                                     ,38,10121.1025390625,Fear                                              
552,1568246400000                                     ,39,10150.7099609375,Fear                                              
553,1568332800000                                     ,38,10401.3203125,Fear                                              
554,1568419200000                                     ,39,10355.626953125,Fear                                              
555,1568505600000                                     ,38,10349.5517578125,Fear                                              
556,1568592000000                                     ,38,10305.6748046875,Fear                                              
557,1568678400000                                     ,41,10268.421875,Fear                                              
558,1568764800000                                     ,38,10203.0712890625,Fear                                              
559,1568851200000                                     ,31,10158.8544921875,Fear                                              
560,1568937600000                                     ,41,10253.232421875,Fear                                              
561,1569024000000                                     ,37,10178.4423828125,Fear                                              
562,1569110400000                                     ,37,9997.2001953125,Fear                                              
563,1569196800000                                     ,41,10041.3046875,Fear                                              
564,1569283200000                                     ,39,9699.5048828125,Fear                                              
565,1569369600000                                     ,15,8702.7138671875,Extreme Fear                                      
566,1569456000000                                     ,12,8446.244140625,Extreme Fear                                      
567,1569542400000                                     ,24,8098.81005859375,Extreme Fear                                      
568,1569628800000                                     ,32,8183.482421875,Fear                                              
569,1569715200000                                     ,33,8225.1103515625,Fear                                              
570,1569801600000                                     ,27,8064.380859375,Fear                                              
571,1569888000000                                     ,38,8271.291015625,Fear                                              
572,1569974400000                                     ,39,8366.50390625,Fear                                              
573,1570060800000                                     ,37,8350.1318359375,Fear                                              
574,1570147200000                                     ,30,8176.3544921875,Fear                                              
575,1570233600000                                     ,31,8156.51953125,Fear                                              
576,1570320000000                                     ,32,8140.24267578125,Fear                                              
577,1570406400000                                     ,27,7890.234375,Fear                                              
578,1570492800000                                     ,39,8182.25146484375,Fear                                              
579,1570579200000                                     ,37,8180.69091796875,Fear                                              
580,1570665600000                                     ,41,8573.060546875,Fear                                              
581,1570752000000                                     ,39,8561.51953125,Fear                                              
582,1570838400000                                     ,38,8277.8486328125,Fear                                              
583,1570924800000                                     ,38,8308.470703125,Fear                                              
584,1571011200000                                     ,37,8289.4970703125,Fear                                              
585,1571097600000                                     ,39,8347.3505859375,Fear                                              
586,1571184000000                                     ,40,8175.86328125,Fear                                              
587,1571270400000                                     ,40,8010.30224609375,Fear                                              
588,1571356800000                                     ,40,8079.931640625,Fear                                              
589,1571443200000                                     ,41,7957.31396484375,Fear                                              
590,1571529600000                                     ,37,7949.80224609375,Fear                                              
591,1571616000000                                     ,37,8208.3623046875,Fear                                              
592,1571702400000                                     ,39,8220.9189453125,Fear                                              
593,1571788800000                                     ,33,8045.29443359375,Fear                                              
594,1571875200000                                     ,20,7468.53271484375,Extreme Fear                                      
595,1571961600000                                     ,24,7433.91552734375,Extreme Fear                                      
596,1572048000000                                     ,53,8652.0302734375,Neutral                                           
597,1572134400000                                     ,50,9217.236328125,Neutral                                           
598,1572220800000                                     ,52,9502.0205078125,Neutral                                           
599,1572307200000                                     ,54,9239.8974609375,Neutral                                           
600,1572393600000                                     ,53,9407.1630859375,Neutral                                           
601,1572480000000                                     ,50,9171.8740234375,Neutral                                           
602,1572566400000                                     ,49,9151.82421875,Neutral                                           
603,1572652800000                                     ,51,9233.4140625,Neutral                                           
604,1572739200000                                     ,56,9302.8349609375,Greed                                             
605,1572825600000                                     ,49,9204.2861328125,Neutral                                           
606,1572912000000                                     ,54,9378.9541015625,Neutral                                           
607,1572998400000                                     ,53,9300.3740234375,Neutral                                           
608,1573084800000                                     ,54,9340.048828125,Neutral                                           
609,1573171200000                                     ,42,9221.07421875,Fear                                              
610,1573257600000                                     ,38,8795.896484375,Fear                                              
611,1573344000000                                     ,39,8809.783203125,Fear                                              
612,1573430400000                                     ,40,9043.6728515625,Fear                                              
613,1573516800000                                     ,39,8729.9169921875,Fear                                              
614,1573603200000                                     ,38,8806.751953125,Fear                                              
615,1573689600000                                     ,41,8770.78125,Fear                                              
616,1573776000000                                     ,38,8652.025390625,Fear                                              
617,1573862400000                                     ,41,8480.435546875,Fear                                              
618,1573948800000                                     ,38,8496.376953125,Fear                                              
619,1574035200000                                     ,38,8508.4990234375,Fear                                              
620,1574121600000                                     ,32,8202.833984375,Fear                                              
621,1574208000000                                     ,32,8138.83154296875,Fear                                              
622,1574294400000                                     ,30,8095.86572265625,Fear                                              
623,1574380800000                                     ,20,7632.49462890625,Extreme Fear                                      
624,1574467200000                                     ,23,7293.01416015625,Extreme Fear                                      
625,1574553600000                                     ,21,7309.689453125,Extreme Fear                                      
626,1574640000000                                     ,17,6935.73876953125,Extreme Fear                                      
627,1574726400000                                     ,21,7118.2646484375,Extreme Fear                                      
628,1574812800000                                     ,20,7157.6845703125,Extreme Fear                                      
629,1574899200000                                     ,32,7483.75439453125,Fear                                              
630,1574985600000                                     ,31,7438.62158203125,Fear                                              
631,1575072000000                                     ,38,7720.865234375,Fear                                              
632,1575158400000                                     ,25,7556.3974609375,Extreme Fear                                      
633,1575244800000                                     ,28,7405.80859375,Fear                                              
634,1575331200000                                     ,28,7308.982421875,Fear                                              
635,1575417600000                                     ,24,7286.0810546875,Extreme Fear                                      
636,1575504000000                                     ,21,7209.97119140625,Extreme Fear                                      
637,1575590400000                                     ,29,7373.78271484375,Fear                                              
638,1575676800000                                     ,32,7530.9228515625,Fear                                              
639,1575763200000                                     ,28,7493.544921875,Fear                                              
640,1575849600000                                     ,32,7508.3154296875,Fear                                              
641,1575936000000                                     ,26,7347.037109375,Fear                                              
642,1576022400000                                     ,20,7233.95068359375,Extreme Fear                                      
643,1576108800000                                     ,23,7197.4267578125,Extreme Fear                                      
644,1576195200000                                     ,22,7200.70703125,Extreme Fear                                      
645,1576281600000                                     ,27,7247.35009765625,Fear                                              
646,1576368000000                                     ,21,7081.740234375,Extreme Fear                                      
647,1576454400000                                     ,24,7108.56298828125,Extreme Fear                                      
648,1576540800000                                     ,23,6901.037109375,Extreme Fear                                      
649,1576627200000                                     ,15,6627.16259765625,Extreme Fear                                      
650,1576713600000                                     ,21,7274.7685546875,Extreme Fear                                      
651,1576800000000                                     ,23,7152.55859375,Extreme Fear                                      
652,1576886400000                                     ,23,7185.43896484375,Extreme Fear                                      
653,1576972800000                                     ,20,7141.5546875,Extreme Fear                                      
654,1577059200000                                     ,33,7488.1962890625,Fear                                              
655,1577145600000                                     ,25,7335.20751953125,Extreme Fear                                      
656,1577232000000                                     ,22,7266.6083984375,Extreme Fear                                      
657,1577318400000                                     ,39,7204.18505859375,Fear                                              
658,1577404800000                                     ,38,7208.4892578125,Fear                                              
659,1577491200000                                     ,37,7247.62353515625,Fear                                              
660,1577577600000                                     ,37,7307.8876953125,Fear                                              
661,1577664000000                                     ,40,7394.029296875,Fear                                              
662,1577750400000                                     ,38,7240.4287109375,Fear                                              
663,1577836800000                                     ,37,7195.15380859375,Fear                                              
664,1577923200000                                     ,39,7193.7548828125,Fear                                              
665,1578009600000                                     ,38,6963.853515625,Fear                                              
666,1578096000000                                     ,38,7300.34716796875,Fear                                              
667,1578182400000                                     ,39,7351.376953125,Fear                                              
668,1578268800000                                     ,41,7349.97216796875,Fear                                              
669,1578355200000                                     ,40,7734.67529296875,Fear                                              
670,1578441600000                                     ,51,8147.4150390625,Neutral                                           
671,1578528000000                                     ,44,8045.7890625,Fear                                              
672,1578614400000                                     ,41,7832.79541015625,Fear                                              
673,1578700800000                                     ,50,8180.51318359375,Neutral                                           
674,1578787200000                                     ,45,8012.0859375,Fear                                              
675,1578873600000                                     ,49,8171.4013671875,Neutral                                           
676,1578960000000                                     ,56,8110.64794921875,Greed                                             
677,1579046400000                                     ,54,8801.87109375,Neutral                                           
678,1579132800000                                     ,55,8820.8505859375,Greed                                             
679,1579219200000                                     ,54,8720.919921875,Neutral                                           
680,1579305600000                                     ,51,8902.5693359375,Neutral                                           
681,1579392000000                                     ,53,8906.90234375,Neutral                                           
682,1579478400000                                     ,48,8690.380859375,Neutral                                           
683,1579564800000                                     ,49,8631.25390625,Neutral                                           
684,1579651200000                                     ,52,8724.818359375,Neutral                                           
685,1579737600000                                     ,49,8665.4365234375,Neutral                                           
686,1579824000000                                     ,40,8415.9560546875,Fear                                              
687,1579910400000                                     ,41,8432.0966796875,Fear                                              
688,1579996800000                                     ,42,8348.666015625,Fear                                              
689,1580083200000                                     ,50,8595.728515625,Neutral                                           
690,1580169600000                                     ,54,8879.3359375,Neutral                                           
691,1580256000000                                     ,57,9320.8056640625,Greed                                             
692,1580342400000                                     ,57,9276.8935546875,Greed                                             
693,1580428800000                                     ,55,9509.8046875,Greed                                             
694,1580515200000                                     ,57,9308.060546875,Greed                                             
695,1580601600000                                     ,57,9363.224609375,Greed                                             
696,1580688000000                                     ,59,9338.4169921875,Greed                                             
697,1580774400000                                     ,56,9308.9130859375,Greed                                             
698,1580860800000                                     ,53,9179.958984375,Neutral                                           
699,1580947200000                                     ,61,9592.18359375,Greed                                             
700,1581033600000                                     ,56,9744.63671875,Greed                                             
701,1581120000000                                     ,56,9799.4482421875,Greed                                             
702,1581206400000                                     ,56,9890.701171875,Greed                                             
703,1581292800000                                     ,57,10148.3798828125,Greed                                             
704,1581379200000                                     ,52,9890.12109375,Neutral                                           
705,1581465600000                                     ,61,10226.92578125,Greed                                             
706,1581552000000                                     ,65,10328.8974609375,Greed                                             
707,1581638400000                                     ,63,10221.2607421875,Greed                                             
708,1581724800000                                     ,64,10320.1572265625,Greed                                             
709,1581811200000                                     ,59,9894.1357421875,Greed                                             
710,1581897600000                                     ,49,9943.673828125,Neutral                                           
711,1581984000000                                     ,53,9723.60546875,Neutral                                           
712,1582070400000                                     ,50,10133.8173828125,Neutral                                           
713,1582156800000                                     ,44,9618.4091796875,Fear                                              
714,1582243200000                                     ,44,9608.1689453125,Fear                                              
715,1582329600000                                     ,43,9673.01171875,Fear                                              
716,1582416000000                                     ,46,9658.6064453125,Fear                                              
717,1582502400000                                     ,46,9946.7158203125,Fear                                              
718,1582588800000                                     ,44,9670.9609375,Fear                                              
719,1582675200000                                     ,41,9345.3427734375,Fear                                              
720,1582761600000                                     ,39,8801.6572265625,Fear                                              
721,1582848000000                                     ,40,8781.1748046875,Fear                                              
722,1582934400000                                     ,38,8717.3310546875,Fear                                              
723,1583020800000                                     ,39,8552.9892578125,Fear                                              
724,1583107200000                                     ,38,8567.802734375,Fear                                              
725,1583193600000                                     ,38,8905.8759765625,Fear                                              
726,1583280000000                                     ,40,8756.71875,Fear                                              
727,1583366400000                                     ,41,8758.6474609375,Fear                                              
728,1583452800000                                     ,39,9038.8701171875,Fear                                              
729,1583539200000                                     ,38,9135.8447265625,Fear                                              
730,1583625600000                                     ,33,8902.2021484375,Fear                                              
731,1583712000000                                     ,17,8041.36572265625,Extreme Fear                                      
732,1583798400000                                     ,16,7921.33203125,Extreme Fear                                      
733,1583884800000                                     ,17,7906.7314453125,Extreme Fear                                      
734,1583971200000                                     ,14,7935.52197265625,Extreme Fear                                      
735,1584057600000                                     ,10,5142.990234375,Extreme Fear                                      
736,1584144000000                                     ,8,5542.8193359375,Extreme Fear                                      
737,1584230400000                                     ,12,5214.18896484375,Extreme Fear                                      
738,1584316800000                                     ,9,5397.93359375,Extreme Fear                                      
739,1584403200000                                     ,8,5032.50146484375,Extreme Fear                                      
740,1584489600000                                     ,11,5389.416015625,Extreme Fear                                      
741,1584576000000                                     ,12,5376.28076171875,Extreme Fear                                      
742,1584662400000                                     ,9,6170.20068359375,Extreme Fear                                      
743,1584748800000                                     ,9,6195.603515625,Extreme Fear                                      
744,1584835200000                                     ,11,6145.77099609375,Extreme Fear                                      
745,1584921600000                                     ,10,5859.6474609375,Extreme Fear                                      
746,1585008000000                                     ,12,6456.34765625,Extreme Fear                                      
747,1585094400000                                     ,13,6730.173828125,Extreme Fear                                      
748,1585180800000                                     ,14,6695.900390625,Extreme Fear                                      
749,1585267200000                                     ,12,6765.56201171875,Extreme Fear                                      
750,1585353600000                                     ,8,6397.826171875,Extreme Fear                                      
751,1585440000000                                     ,12,6255.00048828125,Extreme Fear                                      
752,1585526400000                                     ,10,5915.3369140625,Extreme Fear                                      
753,1585612800000                                     ,12,6403.14111328125,Extreme Fear                                      
754,1585699200000                                     ,12,6421.70556640625,Extreme Fear                                      
755,1585785600000                                     ,14,6640.7978515625,Extreme Fear                                      
756,1585872000000                                     ,14,6807.89697265625,Extreme Fear                                      
757,1585958400000                                     ,12,6732.85205078125,Extreme Fear                                      
758,1586044800000                                     ,12,6859.4248046875,Extreme Fear                                      
759,1586131200000                                     ,12,6788.04833984375,Extreme Fear                                      
760,1586217600000                                     ,20,7297.6357421875,Extreme Fear                                      
761,1586304000000                                     ,21,7196.7822265625,Extreme Fear                                      
762,1586390400000                                     ,22,7342.29150390625,Extreme Fear                                      
763,1586476800000                                     ,15,7294.48876953125,Extreme Fear                                      
764,1586563200000                                     ,15,6864.6943359375,Extreme Fear                                      
765,1586649600000                                     ,10,6878.78125,Extreme Fear                                      
766,1586736000000                                     ,11,6913.15869140625,Extreme Fear                                      
767,1586822400000                                     ,15,6857.53857421875,Extreme Fear                                      
768,1586908800000                                     ,18,6860.1787109375,Extreme Fear                                      
769,1586995200000                                     ,13,6629.431640625,Extreme Fear                                      
770,1587081600000                                     ,15,7059.92626953125,Extreme Fear                                      
771,1587168000000                                     ,18,7035.26171875,Extreme Fear                                      
772,1587254400000                                     ,16,7242.5107421875,Extreme Fear                                      
773,1587340800000                                     ,15,7127.51171875,Extreme Fear                                      
774,1587427200000                                     ,17,6856.4560546875,Extreme Fear                                      
775,1587513600000                                     ,19,6842.03857421875,Extreme Fear                                      
776,1587600000000                                     ,19,7109.9951171875,Extreme Fear                                      
777,1587686400000                                     ,20,7382.79296875,Extreme Fear                                      
778,1587772800000                                     ,24,7495.3935546875,Extreme Fear                                      
779,1587859200000                                     ,21,7538.5576171875,Extreme Fear                                      
780,1587945600000                                     ,28,7683.8671875,Fear                                              
781,1588032000000                                     ,26,7774.28173828125,Fear                                              
782,1588118400000                                     ,26,7758.23046875,Fear                                              
783,1588204800000                                     ,44,8744.4306640625,Fear                                              
784,1588291200000                                     ,40,8610.6357421875,Fear                                              
785,1588377600000                                     ,40,8824.818359375,Fear                                              
786,1588464000000                                     ,45,8966.306640625,Fear                                              
787,1588550400000                                     ,44,8888.671875,Fear                                              
788,1588636800000                                     ,40,8884.408203125,Fear                                              
789,1588723200000                                     ,42,9003.240234375,Fear                                              
790,1588809600000                                     ,49,9144.6875,Neutral                                           
791,1588896000000                                     ,55,9959.166015625,Greed                                             
792,1588982400000                                     ,56,9821.8115234375,Greed                                             
793,1589068800000                                     ,48,9566.77734375,Neutral                                           
794,1589155200000                                     ,40,8752.6171875,Fear                                              
795,1589241600000                                     ,39,8604.751953125,Fear                                              
796,1589328000000                                     ,41,8788.466796875,Fear                                              
797,1589414400000                                     ,40,9283.0859375,Fear                                              
798,1589500800000                                     ,44,9796.494140625,Fear                                              
799,1589587200000                                     ,41,9309.294921875,Fear                                              
800,1589673600000                                     ,40,9375.296875,Fear                                              
801,1589760000000                                     ,50,9666.3271484375,Neutral                                           
802,1589846400000                                     ,50,9708.439453125,Neutral                                           
803,1589932800000                                     ,52,9760.19921875,Neutral                                           
804,1590019200000                                     ,49,9526.5078125,Neutral                                           
805,1590105600000                                     ,42,9059.962890625,Fear                                              
806,1590192000000                                     ,40,9131.767578125,Fear                                              
807,1590278400000                                     ,43,9170.361328125,Fear                                              
808,1590364800000                                     ,41,8731.8486328125,Fear                                              
809,1590451200000                                     ,39,8883.69140625,Fear                                              
810,1590537600000                                     ,39,8839.130859375,Fear                                              
811,1590624000000                                     ,41,9174.1181640625,Fear                                              
812,1590710400000                                     ,48,9546.0458984375,Neutral                                           
813,1590796800000                                     ,48,9427.1201171875,Neutral                                           
814,1590883200000                                     ,51,9662.7060546875,Neutral                                           
815,1590969600000                                     ,50,9466.9619140625,Neutral                                           
816,1591056000000                                     ,56,10167.9306640625,Greed                                             
817,1591142400000                                     ,48,9515.244140625,Neutral                                           
818,1591228800000                                     ,54,9645.2275390625,Neutral                                           
819,1591315200000                                     ,53,9776.203125,Neutral                                           
820,1591401600000                                     ,54,9636.9658203125,Neutral                                           
821,1591488000000                                     ,54,9662.8583984375,Neutral                                           
822,1591574400000                                     ,53,9738.603515625,Neutral                                           
823,1591660800000                                     ,52,9773.029296875,Neutral                                           
824,1591747200000                                     ,54,9767.0048828125,Neutral                                           
825,1591833600000                                     ,52,9874.8984375,Neutral                                           
826,1591920000000                                     ,38,9325.9970703125,Fear                                              
827,1592006400000                                     ,38,9469.533203125,Fear                                              
828,1592092800000                                     ,40,9469.4736328125,Fear                                              
829,1592179200000                                     ,37,9345.9609375,Fear                                              
830,1592265600000                                     ,39,9431.7197265625,Fear                                              
831,1592352000000                                     ,38,9524.9267578125,Fear                                              
832,1592438400000                                     ,40,9463.361328125,Fear                                              
833,1592524800000                                     ,39,9399.767578125,Fear                                              
834,1592611200000                                     ,38,9312.7802734375,Fear                                              
835,1592697600000                                     ,37,9360.248046875,Fear                                              
836,1592784000000                                     ,38,9298.3603515625,Fear                                              
837,1592870400000                                     ,41,9678.68359375,Fear                                              
838,1592956800000                                     ,50,9624.6845703125,Neutral                                           
839,1593043200000                                     ,43,9288.0615234375,Fear                                              
840,1593129600000                                     ,40,9258.6669921875,Fear                                              
841,1593216000000                                     ,43,9166.486328125,Fear                                              
842,1593302400000                                     ,40,9013.9052734375,Fear                                              
843,1593388800000                                     ,41,9139.9033203125,Fear                                              
844,1593475200000                                     ,44,9185.1669921875,Fear                                              
845,1593561600000                                     ,42,9149.7216796875,Fear                                              
846,1593648000000                                     ,42,9230.6728515625,Fear                                              
847,1593734400000                                     ,41,9094.318359375,Fear                                              
848,1593820800000                                     ,40,9071.384765625,Fear                                              
849,1593907200000                                     ,38,9132.908203125,Fear                                              
850,1593993600000                                     ,40,9087.4072265625,Fear                                              
851,1594080000000                                     ,43,9342.376953125,Fear                                              
852,1594166400000                                     ,44,9253.630859375,Fear                                              
853,1594252800000                                     ,44,9432.1728515625,Fear                                              
854,1594339200000                                     ,41,9235.7158203125,Fear                                              
855,1594425600000                                     ,44,9282.9140625,Fear                                              
856,1594512000000                                     ,41,9234.314453125,Fear                                              
857,1594598400000                                     ,43,9297.4794921875,Fear                                              
858,1594684800000                                     ,43,9240.7626953125,Fear                                              
859,1594771200000                                     ,44,9247.060546875,Fear                                              
860,1594857600000                                     ,43,9203.37109375,Fear                                              
861,1594944000000                                     ,41,9136.4833984375,Fear                                              
862,1595030400000                                     ,44,9156.2763671875,Fear                                              
863,1595116800000                                     ,41,9168.40234375,Fear                                              
864,1595203200000                                     ,44,9202.6162109375,Fear                                              
865,1595289600000                                     ,44,9163.1591796875,Fear                                              
866,1595376000000                                     ,50,9384.3798828125,Neutral                                           
867,1595462400000                                     ,55,9514.3046875,Greed                                             
868,1595548800000                                     ,53,9589.8173828125,Neutral                                           
869,1595635200000                                     ,55,9535.9384765625,Greed                                             
870,1595721600000                                     ,55,9691.8251953125,Greed                                             
871,1595808000000                                     ,58,9925.7509765625,Greed                                             
872,1595894400000                                     ,76,10962.2587890625,Extreme Greed                                     
873,1595980800000                                     ,71,10904.9169921875,Greed                                             
874,1596067200000                                     ,76,11093.6123046875,Extreme Greed                                     
875,1596153600000                                     ,75,11116.3076171875,Greed                                             
876,1596240000000                                     ,75,11325.5517578125,Greed                                             
877,1596326400000                                     ,80,11812.0947265625,Extreme Greed                                     
878,1596412800000                                     ,75,11066.306640625,Greed                                             
879,1596499200000                                     ,72,11230.908203125,Greed                                             
880,1596585600000                                     ,75,11181.91796875,Greed                                             
881,1596672000000                                     ,79,11719.263671875,Extreme Greed                                     
882,1596758400000                                     ,77,11768.1279296875,Extreme Greed                                     
883,1596844800000                                     ,77,11571.48828125,Extreme Greed                                     
884,1596931200000                                     ,79,11739.130859375,Extreme Greed                                     
885,1597017600000                                     ,78,11682.8515625,Extreme Greed                                     
886,1597104000000                                     ,84,11862.9384765625,Extreme Greed                                     
887,1597190400000                                     ,75,11398.6708984375,Greed                                             
888,1597276800000                                     ,75,11579.8681640625,Greed                                             
889,1597363200000                                     ,78,11817.1640625,Extreme Greed                                     
890,1597449600000                                     ,79,11777.3916015625,Extreme Greed                                     
891,1597536000000                                     ,82,11864.90625,Extreme Greed                                     
892,1597622400000                                     ,83,11901.7763671875,Extreme Greed                                     
893,1597708800000                                     ,82,12272.4658203125,Extreme Greed                                     
894,1597795200000                                     ,80,11949.611328125,Extreme Greed                                     
895,1597881600000                                     ,75,11733.279296875,Greed                                             
896,1597968000000                                     ,81,11861.8369140625,Extreme Greed                                     
897,1598054400000                                     ,78,11515.1240234375,Extreme Greed                                     
898,1598140800000                                     ,76,11676.3857421875,Extreme Greed                                     
899,1598227200000                                     ,78,11647.927734375,Extreme Greed                                     
900,1598313600000                                     ,75,11758.828125,Greed                                             
901,1598400000000                                     ,76,11350.75390625,Extreme Greed                                     
902,1598486400000                                     ,75,11465.0029296875,Greed                                             
903,1598572800000                                     ,74,11300.3984375,Greed                                             
904,1598659200000                                     ,79,11519.1181640625,Extreme Greed                                     
905,1598745600000                                     ,75,11481.4814453125,Greed                                             
906,1598832000000                                     ,75,11701.00390625,Greed                                             
907,1598918400000                                     ,75,11672.32421875,Greed                                             
908,1599004800000                                     ,83,11895.2255859375,Extreme Greed                                     
909,1599091200000                                     ,79,11418.2548828125,Extreme Greed                                     
910,1599177600000                                     ,40,10197.4599609375,Fear                                              
911,1599264000000                                     ,41,10484.470703125,Fear                                              
912,1599350400000                                     ,41,10177.7900390625,Fear                                              
913,1599436800000                                     ,41,10260.017578125,Fear                                              
914,1599523200000                                     ,41,10359.4453125,Fear                                              
915,1599609600000                                     ,38,10125.0146484375,Fear                                              
916,1599696000000                                     ,38,10230.154296875,Fear                                              
917,1599782400000                                     ,41,10342.1591796875,Fear                                              
918,1599868800000                                     ,41,10378.22265625,Fear                                              
919,1599955200000                                     ,38,10439.384765625,Fear                                              
920,1600041600000                                     ,39,10328.8662109375,Fear                                              
921,1600128000000                                     ,47,10661.0966796875,Neutral                                           
922,1600214400000                                     ,43,10787.580078125,Fear                                              
923,1600300800000                                     ,48,10952.25,Neutral                                           
924,1600387200000                                     ,49,10937.99609375,Neutral                                           
925,1600473600000                                     ,48,10927.150390625,Neutral                                           
926,1600560000000                                     ,52,11083.998046875,Neutral                                           
927,1600646400000                                     ,48,10923.3271484375,Neutral                                           
928,1600732800000                                     ,39,10439.5224609375,Fear                                              
929,1600819200000                                     ,43,10527.587890625,Fear                                              
