,date,prices,total_volumes,market_cap,value
1219,10.06.21,37553.64375851888,54511387836.11497,705292677171.4633,21
1220,11.06.21,36903.304906778896,42952476854.83458,691681868464.4717,21
1221,12.06.21,37289.43252210222,36358044262.709755,698528023663.5321,28
1222,13.06.21,35666.14977877309,35710196743.32056,668148892256.3638,23
1223,14.06.21,39147.70567879997,38185633278.287155,733402631079.1185,28
1224,15.06.21,40624.51305316154,45836408439.45157,761104314502.2867,38
1225,16.06.21,40378.20254971114,36706248352.237144,756522207420.3483,33
1226,17.06.21,38321.454656574206,36563438889.78541,718016373177.285,26
1227,18.06.21,38193.619141943964,36330237284.41833,715652442155.1261,25
1228,19.06.21,35881.11137137543,35162612172.75275,673761687974.4922,23
1229,20.06.21,35581.64226773201,28858979691.78587,666901325910.3705,21
1230,21.06.21,35787.07740523232,35609127163.62243,670634370556.6146,23
1231,22.06.21,31711.935467727006,51873870276.52254,598335733135.868,10
1232,23.06.21,32507.738707026845,57443014757.92467,606580031922.7239,14
1233,24.06.21,33702.61779371396,39798236962.44067,631634847766.2311,22
1234,25.06.21,34675.44910530336,31862051544.349895,650340461975.8141,27
1235,26.06.21,31943.136467863093,38635245431.3565,598703019611.4526,20
1236,27.06.21,32023.973901774916,36873109419.90242,600235334320.8247,22
1237,28.06.21,34607.293274083386,34335452117.32629,649262127990.3759,25
1238,29.06.21,34556.8421269449,32453802891.01519,647741224116.9337,25
1239,30.06.21,35968.993667970346,35121257875.54662,674231340724.4149,28
1240,01.07.21,35171.486304850056,31024153846.878517,660200427590.4775,28
1241,02.07.21,33677.566235922626,29129630236.14075,629863895571.7473,21
1242,03.07.21,33950.786555181,25084046353.169456,633684390025.5607,24
1243,04.07.21,34729.89077801021,22986053604.70427,650382046624.6503,27
1244,05.07.21,35394.213074080915,22727930417.748825,663571591568.1959,29
1245,06.07.21,33928.13421837147,25894820184.74507,636061920914.8282,20
1246,07.07.21,34149.98981477412,26106856611.92326,640405812761.686,28
1247,08.07.21,33932.25463831538,23692220470.135063,636246944189.2604,20
1248,09.07.21,32933.578199292395,29065577052.29722,617861633771.9894,20
1249,10.07.21,33971.297749757956,24282108111.21572,637000370375.4657,20
1250,11.07.21,33704.53847440508,20558304483.59407,632185737683.1548,20
1251,12.07.21,34299.938016517444,17798828844.27227,643335853171.1349,25
1252,13.07.21,33262.6543524462,21683885320.611263,623350567666.981,20
1253,14.07.21,32676.38380096018,19932531699.624603,613002045101.37,21
1254,15.07.21,32878.50187357147,21779069066.445965,616691143979.958,20
1255,16.07.21,31726.038833909817,21557729227.284348,595342431373.8641,22
1256,17.07.21,31399.653128682126,22671859962.66356,588495008675.5178,15
1257,18.07.21,31588.6713510167,17715455994.789402,592581931071.2119,19
1258,19.07.21,31919.393922554555,17742105807.895496,597872278369.1111,24
1259,20.07.21,30928.211908849244,20095540828.295692,580252472382.7122,19
1260,21.07.21,29971.903783612062,23000299061.896305,561743228116.5483,10
1261,22.07.21,32383.78112696872,29070652059.995018,605357009416.7555,21
1262,23.07.21,32409.499767175417,19741588059.45234,607621607805.3499,23
1263,24.07.21,33455.55127272261,22937379734.633812,627747173675.4332,22
1264,25.07.21,34213.59993217662,22120323672.367214,642012590040.6406,27
1265,26.07.21,35456.124660766836,20929083220.53677,664681184168.7764,26
1266,27.07.21,37281.91809217662,53550491997.72306,701921012034.6644,32
1267,28.07.21,39076.59377063225,36401287454.43055,732311951673.3547,50
1268,29.07.21,40031.19824444798,41369107422.717026,751371299910.5153,50
1269,30.07.21,39977.75693922764,28717414113.01727,750407963580.4731,53
1270,31.07.21,41936.261478677225,35530501782.520935,786531956383.648,60
1271,01.08.21,41754.16660435275,28437941447.49927,784039345926.1898,60
1272,02.08.21,39914.82975848789,28555173661.663795,747403845431.8284,48
1273,03.08.21,39278.766508103676,28057528866.262108,737440183775.5553,48
1274,04.08.21,38368.35401197897,28422901237.16951,720835141114.3336,42
1275,05.08.21,39751.58457509862,27751046040.329308,747085951935.0547,50
1276,06.08.21,40825.381940449704,38527930905.31518,768416417393.5968,52
1277,07.08.21,42802.13717474142,40840608016.843094,803853127161.2805,69
1278,08.08.21,44647.57760300116,42725276705.46515,838457486987.6113,74
1279,09.08.21,43753.217862646314,39633218478.615295,821704814136.0109,65
1280,10.08.21,46311.00189857689,42726733997.85781,861862844505.6104,71
1281,11.08.21,45639.51401890709,35669862361.54627,854344953098.7552,70
1282,12.08.21,45652.06012506926,35679832771.371475,857660568377.3856,70
1283,13.08.21,44495.20979327958,35838614930.04035,836054770491.896,70
1284,14.08.21,47717.27052766495,34320865037.164627,895084141168.7996,76
1285,15.08.21,47088.85313451467,33294851810.64847,886593539912.8141,71
1286,16.08.21,47025.00323011282,32863850458.005253,882888202377.7089,72
1287,17.08.21,46031.75754362583,34221605780.00136,866391335029.3693,72
1288,18.08.21,44534.454854219905,34488116651.18446,836777066605.9799,73
1289,19.08.21,45015.46554608543,34668999387.83819,847143004614.999,70
1290,20.08.21,46745.03462296988,38434805722.952705,867650725472.864,70
1291,21.08.21,49195.87860189616,36497089236.87114,923013359587.4719,78
1292,22.08.21,48933.689151311635,42147725293.165855,920750216465.3846,76
1293,23.08.21,49250.54486971799,27110183703.24463,925630106451.4792,79
1294,24.08.21,49518.57748790696,35800255386.41374,930729196214.2946,79
1295,25.08.21,47940.6079149608,38387146174.87064,902489541307.5308,73
1296,26.08.21,49002.70376627545,33517327123.555378,921328247353.5629,75
1297,27.08.21,47229.070650876114,33774857002.92822,887832142450.1957,71
1298,28.08.21,49083.10330586219,34607868773.39842,922969799298.9401,78
1299,29.08.21,48936.537254142204,28491785397.365837,920017911098.7555,72
1300,30.08.21,48907.27073106221,26244843557.507874,919515378468.8468,73
1301,31.08.21,47124.25422469402,32326073271.91957,885729258052.6316,73
1302,01.09.21,47335.42029920565,34868965959.24512,890014982634.8986,71
1303,02.09.21,48823.05520964915,39060601275.21267,918058330851.4829,74
1304,03.09.21,49338.78465183332,39362789535.46043,927323146557.2119,74
1305,04.09.21,49934.5282762881,42934455726.28852,937295558515.289,72
1306,05.09.21,50013.02994694588,36985805206.72937,940538655659.8085,73
1307,06.09.21,51696.206431317885,31765191430.17128,971284117138.44,79
1308,07.09.21,52739.800166345514,37532574716.902405,992868819862.2306,79
1309,08.09.21,46995.16417095979,64010507329.271904,881943904968.6511,47
1310,09.09.21,46085.02861578186,48151104381.084854,866885887154.3109,45
1311,10.09.21,46518.94118660236,38581092903.84418,876179332243.7437,46
1312,11.09.21,44802.60640249699,38051987740.157684,842222636395.4677,31
1313,12.09.21,45196.488277558245,34160277726.441067,849828231595.6722,32
1314,13.09.21,46195.21830082935,27585855039.22065,869122611514.091,44
1315,14.09.21,45139.83396873267,40683028027.85497,848992511473.5618,30
1316,15.09.21,47135.43199562694,38645575965.52751,886524004596.6061,49
1317,16.09.21,48186.53275704722,30037816650.128475,906727769791.0696,53
1318,17.09.21,47879.47343992101,31578783374.768665,900990520811.9348,48
1319,18.09.21,47228.65821623257,27731209179.052345,892585184977.8329,50
1320,19.09.21,48266.62707279063,27630476157.8273,907957032341.1344,53
1321,20.09.21,47371.03933236471,26163167368.59442,891560241243.0585,50
1322,21.09.21,42932.94659595412,41220025453.5186,805826302811.3501,27
1323,22.09.21,40386.62363528928,45940419565.082825,760802031650.6051,21
1324,23.09.21,43587.22305058473,36624234960.05299,820460824050.9529,27
1325,24.09.21,44980.898214810935,33594750549.99859,846615719473.8734,33
1326,25.09.21,42752.1681545072,42973070342.650276,809772498812.6799,28
1327,26.09.21,42856.855164224515,30898116660.05655,808279417023.3408,27
1328,27.09.21,43336.861233242744,30462815705.283737,825341135635.7169,26
1329,28.09.21,42247.355729006355,30483144439.45263,794889951096.439,25
1330,29.09.21,41010.37519836549,29691944223.292786,775534111089.4891,24
1331,30.09.21,41587.66786232295,30068690311.96594,782626384092.2843,20
1332,01.10.21,43859.32614724109,30859918334.565014,827840965059.6127,27
1333,02.10.21,48181.87627260008,42089383189.81192,906929641888.8245,54
1334,03.10.21,47777.762019063,29742127387.956066,900582483713.1118,49
1335,04.10.21,48282.97113857447,26034594561.963406,910331395887.4816,54
1336,05.10.21,49260.232321130694,32691763060.319107,927812140868.0522,59
1337,06.10.21,51668.99422435564,35480330025.02791,973040988102.9114,68
1338,07.10.21,55415.00574202895,48462388015.80152,1044675252844.3663,76
1339,08.10.21,53894.59599452107,36549815857.28183,1015246512238.866,74
1340,09.10.21,54010.93747374405,33935485256.826164,1016650501581.1074,72
1341,10.10.21,55125.460337680444,31927344846.446766,1038524699061.4408,71
1342,11.10.21,54711.86959664297,38579271671.06987,1030788036761.6326,71
1343,12.10.21,57572.510855596534,41913482915.37917,1084736227837.6608,78
1344,13.10.21,56335.035460511535,40021384610.698265,1061829863954.1321,70
1345,14.10.21,57487.985880422195,41216945749.34656,1083366079898.5513,70
1346,15.10.21,57452.43178503547,35994603913.188385,1082900149762.5826,71
1347,16.10.21,61809.02394427028,53653355008.40819,1164782155730.3254,78
1348,17.10.21,61165.63564211521,35385452268.77726,1153847028824.7434,79
1349,18.10.21,61583.77443961336,29625957541.677635,1160650121141.9934,78
1350,19.10.21,62017.972725178704,39610183787.235275,1173944883529.633,75
1351,20.10.21,64517.64856042277,42550624869.2941,1217582580302.557,82
1352,21.10.21,66237.51755029388,40790757381.601654,1250376460615.7495,84
1353,22.10.21,62541.08693293518,48709960685.53348,1178926819140.8179,75
1354,23.10.21,61029.27093182092,40766460604.96904,1151508584004.7793,74
1355,24.10.21,61572.14043422243,28505039147.788773,1161166467847.4336,73
1356,25.10.21,61173.1663907232,29982535557.40278,1153315262663.0586,72
1357,26.10.21,63228.21382584213,30852852368.02752,1192131994832.5864,76
1358,27.10.21,60604.18888794746,33233702858.09473,1143497865064.6724,73
1359,28.10.21,58641.00147419492,43976252157.068634,1105754837660.925,66
1360,29.10.21,60767.55585206728,52318597556.794624,1145912030969.1882,70
1361,30.10.21,62283.19805587354,38648967244.95182,1178047465292.3657,73
1362,31.10.21,61837.257002978935,31810216329.529858,1166423768409.5984,74
1363,01.11.21,61471.86846276259,32494948460.791386,1159841954948.4832,74
1364,02.11.21,61121.83120106507,35834742028.38199,1152831210803.7048,73
1365,03.11.21,63247.20896127831,37335066460.155334,1186951581189.4705,76
1366,04.11.21,63130.94235171542,36561444796.93016,1187048124213.9268,73
1367,05.11.21,61601.74357204975,33152275947.43255,1157101738112.7314,73
1368,06.11.21,61247.38494217787,31182137447.967434,1154530569293.3604,71
1369,07.11.21,61661.35866372036,31423601393.173405,1162489871875.4807,73
1370,08.11.21,63153.230193019495,24877902989.784378,1191631271447.797,75
1371,09.11.21,67617.0155448617,105426313891.40913,1278797895528.3608,84
1372,10.11.21,67145.37493537061,41207912437.79217,1268116896159.246,75
1373,11.11.21,65061.05440696283,48648563669.37678,1221681091090.6301,77
1374,12.11.21,65005.64515956679,35457583783.213585,1228606858156.6921,74
1375,13.11.21,64432.04794734522,36872626217.741356,1215930166022.9006,72
1376,14.11.21,64660.33535267343,29677693457.31651,1220299721850.586,74
1377,15.11.21,65648.97779110243,26088449436.717113,1239021452560.904,72
1378,16.11.21,63933.835442599324,32107212452.298412,1206711952537.9358,71
1379,17.11.21,60448.56251258625,48978396010.968155,1141910823555.9597,52
1380,18.11.21,60603.65586738653,39200729529.48786,1138136620641.4888,54
1381,19.11.21,56987.32233855049,41828523861.71753,1075758915731.0365,34
1382,20.11.21,58459.25551667463,37851259606.14217,1103594176399.3167,43
1383,21.11.21,60082.91166841709,29676550711.713173,1134300362589.2896,49
1384,22.11.21,59139.779279527174,25743426946.961926,1120610791475.7502,50
1385,23.11.21,56386.856853152145,34001467918.52828,1064619437494.1869,33
1386,24.11.21,57748.79317378856,36421192856.53637,1090380950871.23,42
1387,25.11.21,57198.18384629529,31695369987.85105,1080039673037.4923,32
1388,26.11.21,58897.84698299794,33721097081.419792,1112182356756.767,47
1389,27.11.21,53827.792865034724,41325811946.27098,1016487054819.7161,21
1390,28.11.21,54533.40388242691,28256851067.70268,1030781591912.8181,27
1391,29.11.21,57237.66113709043,27659464986.73885,1080980050980.763,33
1392,30.11.21,57848.77353712989,30985196646.76598,1092574224475.6908,40
1393,01.12.21,57011.28047424234,35723038603.83064,1076804436724.3245,34
1394,02.12.21,57169.37199381056,49383073891.00049,1079838995016.5873,32
1395,03.12.21,56508.26805402271,36296342256.75686,1067406204922.5636,31
1396,04.12.21,53785.96717237922,39527112725.92275,1016040747069.7008,25
1397,05.12.21,49161.99070957517,55941408415.03649,930097457941.656,18
1398,06.12.21,49268.46989053938,32826574574.44167,932015145132.0604,16
1399,07.12.21,50461.57683653979,36126018721.826546,953396710269.5476,25
1400,08.12.21,50647.66340635755,30083305919.5604,956961313925.818,28
1401,09.12.21,50530.4580645934,26590164539.05959,954800139986.473,29
1402,10.12.21,47885.871989417064,27269362515.246876,904878061656.8508,24
1403,11.12.21,47303.56415217411,29611257204.740986,893919955029.865,16
1404,12.12.21,49242.302324071476,24619129766.774235,930603779263.9766,27
1405,13.12.21,50051.078348674855,19871029748.355583,945932497231.4797,28
1406,14.12.21,46696.30469946678,29628245402.124134,882570058436.5184,21
1407,15.12.21,48410.564656309325,30152105689.95273,915015634616.989,28
1408,16.12.21,48936.86258244155,33782603071.208714,925006387197.2257,29
1409,17.12.21,47694.530502251764,24699414443.565502,901558072618.6224,23
1410,18.12.21,46328.6963654447,30617760444.44956,875783175210.4042,24
1411,19.12.21,46970.057050727024,23305069269.64378,887944269264.0427,29
1412,20.12.21,46807.04861642627,23002876885.701263,884905649263.6449,25
1413,21.12.21,47117.008204210455,29356191956.181854,890808857615.3627,27
1414,22.12.21,49145.21725849885,25764127608.31085,929203956014.2224,45
1415,23.12.21,48755.89564404483,21887790445.928295,921888029984.8673,34
1416,24.12.21,50900.61494951601,26419703744.656948,960809259355.0854,41
1417,25.12.21,50888.72103678683,22535489970.197155,962312381228.0947,39
1418,26.12.21,50663.48710213215,17235296605.82555,958099737762.7762,37
1419,27.12.21,50852.860259540656,19632044502.131416,961723851972.3851,40
1420,28.12.21,50774.067814743,22793878136.833546,960280703699.8921,41
1421,29.12.21,47725.14804631933,29538983233.48695,902655839568.4547,27
1422,30.12.21,46506.99464767938,26348739119.378136,874314106559.5542,22
1423,31.12.21,47191.86838983951,23753871435.216618,892648631305.5416,28
1424,01.01.22,46319.65108805251,25895349604.886154,876192941903.0961,21
1425,02.01.22,47816.07767640849,18904585811.03402,904551946917.3206,29
1426,03.01.22,47387.212167697246,33756128241.98571,897536090320.9355,29
1427,04.01.22,46531.140860530526,21890019531.577713,880330191985.1965,23
1428,05.01.22,45938.02427172366,24895990583.663242,876242689666.1957,24
1429,06.01.22,43647.147508068054,31837641246.01787,827723202715.1049,15
1430,07.01.22,43216.45867693359,26366602396.811768,819522879407.0583,18
1431,08.01.22,41527.197042644846,79685254648.07628,787735561341.1113,10
1432,09.01.22,41756.66232397826,23337017232.770664,792892599975.9554,23
1433,10.01.22,41862.3609856517,18016718173.608612,791648558214.5575,23
1434,11.01.22,41869.85905559219,27984634062.049942,792407724467.5966,21
1435,12.01.22,42777.211020482355,22813557397.82151,809621515508.4065,22
1436,13.01.22,43981.87732717414,28250302540.221024,832460077955.3481,21
1437,14.01.22,42608.41001195019,43905745871.292786,806510860231.8285,21
1438,15.01.22,43120.85451108056,20238314434.86153,816129314317.4397,23
1439,16.01.22,43226.65026980921,14651008624.734596,816800318526.6782,21
1440,17.01.22,43119.79214308028,14452346388.550371,816325578941.135,22
1441,18.01.22,42298.341116872325,17694929625.845875,800822650383.9624,24
1442,19.01.22,42395.45879157343,18897950050.285973,803962100417.9756,24
1443,20.01.22,41749.55143098559,19626113309.554142,790507925308.7825,24
1444,21.01.22,40707.6824143097,20930163211.171124,774235809673.4731,19
1445,22.01.22,36508.799789830824,38296960033.31628,692855029162.9379,13
1446,23.01.22,35180.435462830384,35517336417.257744,666220701468.4846,11
1447,24.01.22,36306.409440464704,22865032968.608204,687575973800.0704,13
1448,25.01.22,36774.00714224005,36385158448.60688,696465421899.37,12
1449,26.01.22,36988.928510667356,46168918584.85349,700571452648.8236,23
1450,27.01.22,36870.440166930995,26756873749.744743,700165819656.2855,20
1451,28.01.22,37276.839558174994,22057410457.280827,702311456032.8538,24
1452,29.01.22,37852.57902803263,19214103304.052933,717026944842.8334,24
1453,30.01.22,38232.17873217708,14178650231.62196,722829009646.1814,29
1454,31.01.22,37983.151499406464,11807185113.633108,719570142321.8397,20
